,Chapter,Verse,Word
33412,6.0,135.0,it
33413,6.0,135.0,
33414,6.0,136.0,Say
33415,6.0,136.0,O
33416,6.0,136.0,my
33417,6.0,136.0,people
33418,6.0,136.0,Work
33419,6.0,136.0,according
33420,6.0,136.0,to
33421,6.0,136.0,your
33422,6.0,136.0,ability
33423,6.0,136.0,and
33424,6.0,136.0,so
33425,6.0,136.0,will
33426,6.0,136.0,I
33427,6.0,136.0,You
33428,6.0,136.0,will
33429,6.0,136.0,come
33430,6.0,136.0,to
33431,6.0,136.0,know
33432,6.0,136.0,to
33433,6.0,136.0,whom
33434,6.0,136.0,will
33435,6.0,136.0,belong
33436,6.0,136.0,the
33437,6.0,136.0,sequel
33438,6.0,136.0,of
33439,6.0,136.0,the
33440,6.0,136.0,abode
33441,6.0,136.0,The
33442,6.0,136.0,wrongdoers
33443,6.0,136.0,will
33444,6.0,136.0,not
33445,6.0,136.0,prevail
33446,6.0,136.0,
33447,6.0,137.0,And
33448,6.0,137.0,they
33449,6.0,137.0,set
33450,6.0,137.0,aside
33451,6.0,137.0,for
33452,6.0,137.0,God
33453,6.0,137.0,a
33454,6.0,137.0,share
33455,6.0,137.0,of
33456,6.0,137.0,the
33457,6.0,137.0,crops
33458,6.0,137.0,and
33459,6.0,137.0,the
33460,6.0,137.0,livestock
33461,6.0,137.0,He
33462,6.0,137.0,created
33463,6.0,137.0,and
33464,6.0,137.0,they
33465,6.0,137.0,say
33466,6.0,137.0,This
33467,6.0,137.0,is
33468,6.0,137.0,for
33469,6.0,137.0,God
33470,6.0,137.0,according
33471,6.0,137.0,to
33472,6.0,137.0,their
33473,6.0,137.0,claim
33474,6.0,137.0,and
33475,6.0,137.0,this
33476,6.0,137.0,is
33477,6.0,137.0,for
33478,6.0,137.0,our
33479,6.0,137.0,idols
33480,6.0,137.0,But
33481,6.0,137.0,the
33482,6.0,137.0,share
33483,6.0,137.0,of
33484,6.0,137.0,their
33485,6.0,137.0,idols
33486,6.0,137.0,does
33487,6.0,137.0,not
33488,6.0,137.0,reach
33489,6.0,137.0,God
33490,6.0,137.0,yet
33491,6.0,137.0,the
33492,6.0,137.0,share
33493,6.0,137.0,of
33494,6.0,137.0,God
33495,6.0,137.0,reaches
33496,6.0,137.0,their
33497,6.0,137.0,idols
33498,6.0,137.0,Evil
33499,6.0,137.0,is
33500,6.0,137.0,their
33501,6.0,137.0,judgment
33502,6.0,137.0,
33503,6.0,138.0,Likewise
33504,6.0,138.0,their
33505,6.0,138.0,idols
33506,6.0,138.0,entice
33507,6.0,138.0,many
33508,6.0,138.0,idolaters
33509,6.0,138.0,to
33510,6.0,138.0,kill
33511,6.0,138.0,their
33512,6.0,138.0,children
33513,6.0,138.0,in
33514,6.0,138.0,order
33515,6.0,138.0,to
33516,6.0,138.0,lead
33517,6.0,138.0,them
33518,6.0,138.0,to
33519,6.0,138.0,their
33520,6.0,138.0,ruin
33521,6.0,138.0,and
33522,6.0,138.0,confuse
33523,6.0,138.0,them
33524,6.0,138.0,in
33525,6.0,138.0,their
33526,6.0,138.0,religion
33527,6.0,138.0,Had
33528,6.0,138.0,God
33529,6.0,138.0,willed
33530,6.0,138.0,they
33531,6.0,138.0,would
33532,6.0,138.0,not
33533,6.0,138.0,have
33534,6.0,138.0,done
33535,6.0,138.0,it
33536,6.0,138.0,so
33537,6.0,138.0,leave
33538,6.0,138.0,them
33539,6.0,138.0,to
33540,6.0,138.0,their
33541,6.0,138.0,fraud
33542,6.0,138.0,
33543,6.0,139.0,And
33544,6.0,139.0,they
33545,6.0,139.0,say
33546,6.0,139.0,These
33547,6.0,139.0,animals
33548,6.0,139.0,and
33549,6.0,139.0,crops
33550,6.0,139.0,are
33551,6.0,139.0,restricted
33552,6.0,139.0,none
33553,6.0,139.0,may
33554,6.0,139.0,eat
33555,6.0,139.0,them
33556,6.0,139.0,except
33557,6.0,139.0,those
33558,6.0,139.0,we
33559,6.0,139.0,permit
33560,6.0,139.0,by
33561,6.0,139.0,their
33562,6.0,139.0,claims
33563,6.0,139.0,and
33564,6.0,139.0,animals
33565,6.0,139.0,whose
33566,6.0,139.0,backs
33567,6.0,139.0,are
33568,6.0,139.0,forbidden
33569,6.0,139.0,and
33570,6.0,139.0,animals
33571,6.0,139.0,over
33572,6.0,139.0,which
33573,6.0,139.0,they
33574,6.0,139.0,do
33575,6.0,139.0,not
33576,6.0,139.0,pronounce
33577,6.0,139.0,the
33578,6.0,139.0,name
33579,6.0,139.0,of
33580,6.0,139.0,Godfabricating
33581,6.0,139.0,lies
33582,6.0,139.0,against
33583,6.0,139.0,Him
33584,6.0,139.0,He
33585,6.0,139.0,will
33586,6.0,139.0,repay
33587,6.0,139.0,them
33588,6.0,139.0,for
33589,6.0,139.0,what
33590,6.0,139.0,they
33591,6.0,139.0,used
33592,6.0,139.0,to
33593,6.0,139.0,invent
33594,6.0,139.0,
33595,6.0,140.0,And
33596,6.0,140.0,they
33597,6.0,140.0,say
33598,6.0,140.0,What
33599,6.0,140.0,lies
33600,6.0,140.0,in
33601,6.0,140.0,the
33602,6.0,140.0,wombs
33603,6.0,140.0,of
33604,6.0,140.0,these
33605,6.0,140.0,animals
33606,6.0,140.0,is
33607,6.0,140.0,exclusively
33608,6.0,140.0,for
33609,6.0,140.0,our
33610,6.0,140.0,males
33611,6.0,140.0,and
33612,6.0,140.0,prohibited
33613,6.0,140.0,to
33614,6.0,140.0,our
33615,6.0,140.0,wives
33616,6.0,140.0,But
33617,6.0,140.0,if
33618,6.0,140.0,it
33619,6.0,140.0,is
33620,6.0,140.0,stillborn
33621,6.0,140.0,they
33622,6.0,140.0,can
33623,6.0,140.0,share
33624,6.0,140.0,in
33625,6.0,140.0,it
33626,6.0,140.0,He
33627,6.0,140.0,will
33628,6.0,140.0,surely
33629,6.0,140.0,punish
33630,6.0,140.0,them
33631,6.0,140.0,for
33632,6.0,140.0,their
33633,6.0,140.0,allegations
33634,6.0,140.0,He
33635,6.0,140.0,is
33636,6.0,140.0,Wise
33637,6.0,140.0,and
33638,6.0,140.0,Knowing
33639,6.0,140.0,
33640,6.0,141.0,Lost
33641,6.0,141.0,are
33642,6.0,141.0,those
33643,6.0,141.0,who
33644,6.0,141.0,kill
33645,6.0,141.0,their
33646,6.0,141.0,children
33647,6.0,141.0,foolishly
33648,6.0,141.0,with
33649,6.0,141.0,no
33650,6.0,141.0,basis
33651,6.0,141.0,in
33652,6.0,141.0,knowledge
33653,6.0,141.0,and
33654,6.0,141.0,forbid
33655,6.0,141.0,what
33656,6.0,141.0,God
33657,6.0,141.0,has
33658,6.0,141.0,provided
33659,6.0,141.0,for
33660,6.0,141.0,theminnovations
33661,6.0,141.0,about
33662,6.0,141.0,God
33663,6.0,141.0,They
33664,6.0,141.0,have
33665,6.0,141.0,gone
33666,6.0,141.0,astray
33667,6.0,141.0,They
33668,6.0,141.0,are
33669,6.0,141.0,not
33670,6.0,141.0,guided
33671,6.0,141.0,
33672,6.0,142.0,It
33673,6.0,142.0,is
33674,6.0,142.0,He
33675,6.0,142.0,who
33676,6.0,142.0,produces
33677,6.0,142.0,gardens
33678,6.0,142.0,both
33679,6.0,142.0,cultivated
33680,6.0,142.0,and
33681,6.0,142.0,wild
33682,6.0,142.0,and
33683,6.0,142.0,date-palms
33684,6.0,142.0,and
33685,6.0,142.0,crops
33686,6.0,142.0,of
33687,6.0,142.0,diverse
33688,6.0,142.0,tastes
33689,6.0,142.0,and
33690,6.0,142.0,olives
33691,6.0,142.0,and
33692,6.0,142.0,pomegranates
33693,6.0,142.0,similar
33694,6.0,142.0,and
33695,6.0,142.0,dissimilar
33696,6.0,142.0,Eat
33697,6.0,142.0,of
33698,6.0,142.0,its
33699,6.0,142.0,fruit
33700,6.0,142.0,when
33701,6.0,142.0,it
33702,6.0,142.0,yields
33703,6.0,142.0,and
33704,6.0,142.0,give
33705,6.0,142.0,its
33706,6.0,142.0,due
33707,6.0,142.0,on
33708,6.0,142.0,the
33709,6.0,142.0,day
33710,6.0,142.0,of
33711,6.0,142.0,its
33712,6.0,142.0,harvest
33713,6.0,142.0,and
33714,6.0,142.0,do
33715,6.0,142.0,not
33716,6.0,142.0,waste
33717,6.0,142.0,He
33718,6.0,142.0,does
33719,6.0,142.0,not
33720,6.0,142.0,love
33721,6.0,142.0,the
33722,6.0,142.0,wasteful
33723,6.0,142.0,
33724,6.0,143.0,Among
33725,6.0,143.0,the
33726,6.0,143.0,livestock
33727,6.0,143.0,are
33728,6.0,143.0,some
33729,6.0,143.0,for
33730,6.0,143.0,transportation
33731,6.0,143.0,and
33732,6.0,143.0,some
33733,6.0,143.0,for
33734,6.0,143.0,clothing
33735,6.0,143.0,Eat
33736,6.0,143.0,of
33737,6.0,143.0,what
33738,6.0,143.0,God
33739,6.0,143.0,has
33740,6.0,143.0,provided
33741,6.0,143.0,for
33742,6.0,143.0,you
33743,6.0,143.0,and
33744,6.0,143.0,do
33745,6.0,143.0,not
33746,6.0,143.0,follow
33747,6.0,143.0,the
33748,6.0,143.0,footsteps
33749,6.0,143.0,of
33750,6.0,143.0,Satan
33751,6.0,143.0,He
33752,6.0,143.0,is
33753,6.0,143.0,to
33754,6.0,143.0,you
33755,6.0,143.0,an
33756,6.0,143.0,outright
33757,6.0,143.0,enemy
33758,6.0,143.0,
33759,6.0,144.0,Eight
33760,6.0,144.0,pairs
33761,6.0,144.0,two
33762,6.0,144.0,of
33763,6.0,144.0,the
33764,6.0,144.0,sheep
33765,6.0,144.0,and
33766,6.0,144.0,two
33767,6.0,144.0,of
33768,6.0,144.0,the
33769,6.0,144.0,goats
33770,6.0,144.0,Say
33771,6.0,144.0,Did
33772,6.0,144.0,He
33773,6.0,144.0,forbid
33774,6.0,144.0,the
33775,6.0,144.0,two
33776,6.0,144.0,males
33777,6.0,144.0,or
33778,6.0,144.0,the
33779,6.0,144.0,two
33780,6.0,144.0,females
33781,6.0,144.0,or
33782,6.0,144.0,what
33783,6.0,144.0,the
33784,6.0,144.0,wombs
33785,6.0,144.0,of
33786,6.0,144.0,the
33787,6.0,144.0,two
33788,6.0,144.0,females
33789,6.0,144.0,contain
33790,6.0,144.0,Inform
33791,6.0,144.0,me
33792,6.0,144.0,with
33793,6.0,144.0,knowledge
33794,6.0,144.0,if
33795,6.0,144.0,you
33796,6.0,144.0,are
33797,6.0,144.0,truthful
33798,6.0,144.0,
33799,6.0,145.0,And
33800,6.0,145.0,two
33801,6.0,145.0,of
33802,6.0,145.0,the
33803,6.0,145.0,camels
33804,6.0,145.0,and
33805,6.0,145.0,two
33806,6.0,145.0,of
33807,6.0,145.0,the
33808,6.0,145.0,cattle
33809,6.0,145.0,Say
33810,6.0,145.0,Did
33811,6.0,145.0,He
33812,6.0,145.0,forbid
33813,6.0,145.0,the
33814,6.0,145.0,two
33815,6.0,145.0,males
33816,6.0,145.0,or
33817,6.0,145.0,the
33818,6.0,145.0,two
33819,6.0,145.0,females
33820,6.0,145.0,or
33821,6.0,145.0,what
33822,6.0,145.0,the
33823,6.0,145.0,wombs
33824,6.0,145.0,of
33825,6.0,145.0,the
33826,6.0,145.0,two
33827,6.0,145.0,females
33828,6.0,145.0,contain
33829,6.0,145.0,Were
33830,6.0,145.0,you
33831,6.0,145.0,present
33832,6.0,145.0,when
33833,6.0,145.0,God
33834,6.0,145.0,enjoined
33835,6.0,145.0,this
33836,6.0,145.0,upon
33837,6.0,145.0,you
33838,6.0,145.0,Who
33839,6.0,145.0,does
33840,6.0,145.0,greater
33841,6.0,145.0,wrong
33842,6.0,145.0,than
33843,6.0,145.0,he
33844,6.0,145.0,who
33845,6.0,145.0,invents
33846,6.0,145.0,lies
33847,6.0,145.0,and
33848,6.0,145.0,attributes
33849,6.0,145.0,them
33850,6.0,145.0,to
33851,6.0,145.0,God
33852,6.0,145.0,in
33853,6.0,145.0,order
33854,6.0,145.0,to
33855,6.0,145.0,mislead
33856,6.0,145.0,people
33857,6.0,145.0,without
33858,6.0,145.0,knowledge
33859,6.0,145.0,God
33860,6.0,145.0,does
33861,6.0,145.0,not
33862,6.0,145.0,guide
33863,6.0,145.0,the
33864,6.0,145.0,wicked
33865,6.0,145.0,people
33866,6.0,145.0,
33867,6.0,146.0,Say
33868,6.0,146.0,In
33869,6.0,146.0,what
33870,6.0,146.0,was
33871,6.0,146.0,revealed
33872,6.0,146.0,to
33873,6.0,146.0,me
33874,6.0,146.0,I
33875,6.0,146.0,find
33876,6.0,146.0,nothing
33877,6.0,146.0,forbidden
33878,6.0,146.0,to
33879,6.0,146.0,a
33880,6.0,146.0,consumer
33881,6.0,146.0,who
33882,6.0,146.0,eats
33883,6.0,146.0,it
33884,6.0,146.0,except
33885,6.0,146.0,carrion
33886,6.0,146.0,or
33887,6.0,146.0,spilled
33888,6.0,146.0,blood
33889,6.0,146.0,or
33890,6.0,146.0,the
33891,6.0,146.0,flesh
33892,6.0,146.0,of
33893,6.0,146.0,swinebecause
33894,6.0,146.0,it
33895,6.0,146.0,is
33896,6.0,146.0,impureor
33897,6.0,146.0,a
33898,6.0,146.0,sinful
33899,6.0,146.0,offering
33900,6.0,146.0,dedicated
33901,6.0,146.0,to
33902,6.0,146.0,other
33903,6.0,146.0,than
33904,6.0,146.0,God
33905,6.0,146.0,But
33906,6.0,146.0,if
33907,6.0,146.0,someone
33908,6.0,146.0,is
33909,6.0,146.0,compelled
33910,6.0,146.0,by
33911,6.0,146.0,necessity
33912,6.0,146.0,without
33913,6.0,146.0,being
33914,6.0,146.0,deliberate
33915,6.0,146.0,or
33916,6.0,146.0,maliciousyour
33917,6.0,146.0,Lord
33918,6.0,146.0,is
33919,6.0,146.0,Forgiving
33920,6.0,146.0,and
33921,6.0,146.0,Merciful
33922,6.0,146.0,
33923,6.0,147.0,For
33924,6.0,147.0,the
33925,6.0,147.0,Jews
33926,6.0,147.0,We
33927,6.0,147.0,forbade
33928,6.0,147.0,everything
33929,6.0,147.0,with
33930,6.0,147.0,claws
33931,6.0,147.0,As
33932,6.0,147.0,of
33933,6.0,147.0,cattle
33934,6.0,147.0,and
33935,6.0,147.0,sheep
33936,6.0,147.0,We
33937,6.0,147.0,forbade
33938,6.0,147.0,them
33939,6.0,147.0,their
33940,6.0,147.0,fat
33941,6.0,147.0,except
33942,6.0,147.0,what
33943,6.0,147.0,adheres
33944,6.0,147.0,to
33945,6.0,147.0,their
33946,6.0,147.0,backs
33947,6.0,147.0,or
33948,6.0,147.0,the
33949,6.0,147.0,entrails
33950,6.0,147.0,or
33951,6.0,147.0,what
33952,6.0,147.0,is
33953,6.0,147.0,mixed
33954,6.0,147.0,with
33955,6.0,147.0,bone
33956,6.0,147.0,This
33957,6.0,147.0,is
33958,6.0,147.0,how
33959,6.0,147.0,We
33960,6.0,147.0,penalized
33961,6.0,147.0,them
33962,6.0,147.0,for
33963,6.0,147.0,their
33964,6.0,147.0,inequity
33965,6.0,147.0,We
33966,6.0,147.0,are
33967,6.0,147.0,indeed
33968,6.0,147.0,truthful
33969,6.0,147.0,
33970,6.0,148.0,If
33971,6.0,148.0,they
33972,6.0,148.0,accuse
33973,6.0,148.0,you
33974,6.0,148.0,of
33975,6.0,148.0,lying
33976,6.0,148.0,say
33977,6.0,148.0,Your
33978,6.0,148.0,Lord
33979,6.0,148.0,is
33980,6.0,148.0,Possessor
33981,6.0,148.0,of
33982,6.0,148.0,infinite
33983,6.0,148.0,mercy
33984,6.0,148.0,but
33985,6.0,148.0,His
33986,6.0,148.0,wrath
33987,6.0,148.0,cannot
33988,6.0,148.0,be
33989,6.0,148.0,averted
33990,6.0,148.0,from
33991,6.0,148.0,the
33992,6.0,148.0,guilty
33993,6.0,148.0,people
33994,6.0,148.0,
33995,6.0,149.0,The
33996,6.0,149.0,polytheists
33997,6.0,149.0,will
33998,6.0,149.0,say
33999,6.0,149.0,Had
34000,6.0,149.0,God
34001,6.0,149.0,willed
34002,6.0,149.0,we
34003,6.0,149.0,would
34004,6.0,149.0,not
34005,6.0,149.0,have
34006,6.0,149.0,practiced
34007,6.0,149.0,idolatry
34008,6.0,149.0,nor
34009,6.0,149.0,would
34010,6.0,149.0,have
34011,6.0,149.0,our
34012,6.0,149.0,forefathers
34013,6.0,149.0,nor
34014,6.0,149.0,would
34015,6.0,149.0,we
34016,6.0,149.0,have
34017,6.0,149.0,prohibited
34018,6.0,149.0,anything
34019,6.0,149.0,Likewise
34020,6.0,149.0,those
34021,6.0,149.0,before
34022,6.0,149.0,them
34023,6.0,149.0,lied
34024,6.0,149.0,until
34025,6.0,149.0,they
34026,6.0,149.0,tasted
34027,6.0,149.0,Our
34028,6.0,149.0,might
34029,6.0,149.0,Say
34030,6.0,149.0,Do
34031,6.0,149.0,you
34032,6.0,149.0,have
34033,6.0,149.0,any
34034,6.0,149.0,knowledge
34035,6.0,149.0,that
34036,6.0,149.0,you
34037,6.0,149.0,can
34038,6.0,149.0,produce
34039,6.0,149.0,for
34040,6.0,149.0,us
34041,6.0,149.0,You
34042,6.0,149.0,follow
34043,6.0,149.0,nothing
34044,6.0,149.0,but
34045,6.0,149.0,conjecture
34046,6.0,149.0,and
34047,6.0,149.0,you
34048,6.0,149.0,only
34049,6.0,149.0,guess
34050,6.0,149.0,
34051,6.0,150.0,Say
34052,6.0,150.0,To
34053,6.0,150.0,God
34054,6.0,150.0,belongs
34055,6.0,150.0,the
34056,6.0,150.0,conclusive
34057,6.0,150.0,argument
34058,6.0,150.0,Had
34059,6.0,150.0,He
34060,6.0,150.0,willed
34061,6.0,150.0,He
34062,6.0,150.0,would
34063,6.0,150.0,have
34064,6.0,150.0,guided
34065,6.0,150.0,you
34066,6.0,150.0,all
34067,6.0,150.0,
34068,6.0,151.0,Say
34069,6.0,151.0,Produce
34070,6.0,151.0,your
34071,6.0,151.0,witnesses
34072,6.0,151.0,who
34073,6.0,151.0,would
34074,6.0,151.0,testify
34075,6.0,151.0,that
34076,6.0,151.0,God
34077,6.0,151.0,has
34078,6.0,151.0,prohibited
34079,6.0,151.0,this
34080,6.0,151.0,If
34081,6.0,151.0,they
34082,6.0,151.0,testify
34083,6.0,151.0,do
34084,6.0,151.0,not
34085,6.0,151.0,testify
34086,6.0,151.0,with
34087,6.0,151.0,them
34088,6.0,151.0,And
34089,6.0,151.0,do
34090,6.0,151.0,not
34091,6.0,151.0,follow
34092,6.0,151.0,the
34093,6.0,151.0,whims
34094,6.0,151.0,of
34095,6.0,151.0,those
34096,6.0,151.0,who
34097,6.0,151.0,deny
34098,6.0,151.0,Our
34099,6.0,151.0,revelation
34100,6.0,151.0,and
34101,6.0,151.0,those
34102,6.0,151.0,who
34103,6.0,151.0,do
34104,6.0,151.0,not
34105,6.0,151.0,believe
34106,6.0,151.0,in
34107,6.0,151.0,the
34108,6.0,151.0,Hereafter
34109,6.0,151.0,and
34110,6.0,151.0,those
34111,6.0,151.0,who
34112,6.0,151.0,equate
34113,6.0,151.0,others
34114,6.0,151.0,with
34115,6.0,151.0,their
34116,6.0,151.0,Lord
34117,6.0,151.0,
34118,6.0,152.0,Say
34119,6.0,152.0,Come
34120,6.0,152.0,let
34121,6.0,152.0,me
34122,6.0,152.0,tell
34123,6.0,152.0,you
34124,6.0,152.0,what
34125,6.0,152.0,your
34126,6.0,152.0,Lord
34127,6.0,152.0,has
34128,6.0,152.0,forbidden
34129,6.0,152.0,you
34130,6.0,152.0,that
34131,6.0,152.0,you
34132,6.0,152.0,associate
34133,6.0,152.0,nothing
34134,6.0,152.0,with
34135,6.0,152.0,Him
34136,6.0,152.0,that
34137,6.0,152.0,you
34138,6.0,152.0,honor
34139,6.0,152.0,your
34140,6.0,152.0,parents
34141,6.0,152.0,that
34142,6.0,152.0,you
34143,6.0,152.0,do
34144,6.0,152.0,not
34145,6.0,152.0,kill
34146,6.0,152.0,your
34147,6.0,152.0,children
34148,6.0,152.0,because
34149,6.0,152.0,of
34150,6.0,152.0,povertyWe
34151,6.0,152.0,provide
34152,6.0,152.0,for
34153,6.0,152.0,you
34154,6.0,152.0,and
34155,6.0,152.0,for
34156,6.0,152.0,them
34157,6.0,152.0,that
34158,6.0,152.0,you
34159,6.0,152.0,do
34160,6.0,152.0,not
34161,6.0,152.0,come
34162,6.0,152.0,near
34163,6.0,152.0,indecencies
34164,6.0,152.0,whether
34165,6.0,152.0,outward
34166,6.0,152.0,or
34167,6.0,152.0,inward
34168,6.0,152.0,and
34169,6.0,152.0,that
34170,6.0,152.0,you
34171,6.0,152.0,do
34172,6.0,152.0,not
34173,6.0,152.0,kill
34174,6.0,152.0,the
34175,6.0,152.0,soul
34176,6.0,152.0,which
34177,6.0,152.0,God
34178,6.0,152.0,has
34179,6.0,152.0,sanctifiedexcept
34180,6.0,152.0,in
34181,6.0,152.0,the
34182,6.0,152.0,course
34183,6.0,152.0,of
34184,6.0,152.0,justice
34185,6.0,152.0,All
34186,6.0,152.0,this
34187,6.0,152.0,He
34188,6.0,152.0,has
34189,6.0,152.0,enjoined
34190,6.0,152.0,upon
34191,6.0,152.0,you
34192,6.0,152.0,so
34193,6.0,152.0,that
34194,6.0,152.0,you
34195,6.0,152.0,may
34196,6.0,152.0,understand
34197,6.0,152.0,
34198,6.0,153.0,And
34199,6.0,153.0,do
34200,6.0,153.0,not
34201,6.0,153.0,come
34202,6.0,153.0,near
34203,6.0,153.0,the
34204,6.0,153.0,property
34205,6.0,153.0,of
34206,6.0,153.0,the
34207,6.0,153.0,orphan
34208,6.0,153.0,except
34209,6.0,153.0,with
34210,6.0,153.0,the
34211,6.0,153.0,best
34212,6.0,153.0,intentions
34213,6.0,153.0,until
34214,6.0,153.0,he
34215,6.0,153.0,reaches
34216,6.0,153.0,maturity
34217,6.0,153.0,And
34218,6.0,153.0,give
34219,6.0,153.0,full
34220,6.0,153.0,weight
34221,6.0,153.0,and
34222,6.0,153.0,full
34223,6.0,153.0,measure
34224,6.0,153.0,equitably
34225,6.0,153.0,We
34226,6.0,153.0,do
34227,6.0,153.0,not
34228,6.0,153.0,burden
34229,6.0,153.0,any
34230,6.0,153.0,soul
34231,6.0,153.0,beyond
34232,6.0,153.0,its
34233,6.0,153.0,capacity
34234,6.0,153.0,And
34235,6.0,153.0,when
34236,6.0,153.0,you
34237,6.0,153.0,speak
34238,6.0,153.0,be
34239,6.0,153.0,fair
34240,6.0,153.0,even
34241,6.0,153.0,if
34242,6.0,153.0,it
34243,6.0,153.0,concerns
34244,6.0,153.0,a
34245,6.0,153.0,close
34246,6.0,153.0,relative
34247,6.0,153.0,And
34248,6.0,153.0,fulfill
34249,6.0,153.0,your
34250,6.0,153.0,covenant
34251,6.0,153.0,with
34252,6.0,153.0,God
34253,6.0,153.0,All
34254,6.0,153.0,this
34255,6.0,153.0,He
34256,6.0,153.0,has
34257,6.0,153.0,enjoined
34258,6.0,153.0,upon
34259,6.0,153.0,you
34260,6.0,153.0,so
34261,6.0,153.0,that
34262,6.0,153.0,you
34263,6.0,153.0,may
34264,6.0,153.0,take
34265,6.0,153.0,heed
34266,6.0,153.0,
34267,6.0,154.0,This
34268,6.0,154.0,is
34269,6.0,154.0,My
34270,6.0,154.0,path
34271,6.0,154.0,straight
34272,6.0,154.0,so
34273,6.0,154.0,follow
34274,6.0,154.0,it
34275,6.0,154.0,And
34276,6.0,154.0,do
34277,6.0,154.0,not
34278,6.0,154.0,follow
34279,6.0,154.0,the
34280,6.0,154.0,other
34281,6.0,154.0,paths
34282,6.0,154.0,lest
34283,6.0,154.0,they
34284,6.0,154.0,divert
34285,6.0,154.0,you
34286,6.0,154.0,from
34287,6.0,154.0,His
34288,6.0,154.0,path
34289,6.0,154.0,All
34290,6.0,154.0,this
34291,6.0,154.0,He
34292,6.0,154.0,has
34293,6.0,154.0,enjoined
34294,6.0,154.0,upon
34295,6.0,154.0,you
34296,6.0,154.0,that
34297,6.0,154.0,you
34298,6.0,154.0,may
34299,6.0,154.0,refrain
34300,6.0,154.0,from
34301,6.0,154.0,wrongdoing
34302,6.0,154.0,
34303,6.0,155.0,Then
34304,6.0,155.0,We
34305,6.0,155.0,gave
34306,6.0,155.0,Moses
34307,6.0,155.0,the
34308,6.0,155.0,Scripture
34309,6.0,155.0,perfect
34310,6.0,155.0,for
34311,6.0,155.0,the
34312,6.0,155.0,righteous
34313,6.0,155.0,and
34314,6.0,155.0,explaining
34315,6.0,155.0,everything
34316,6.0,155.0,clearly
34317,6.0,155.0,and
34318,6.0,155.0,a
34319,6.0,155.0,beacon
34320,6.0,155.0,and
34321,6.0,155.0,mercy
34322,6.0,155.0,that
34323,6.0,155.0,they
34324,6.0,155.0,may
34325,6.0,155.0,believe
34326,6.0,155.0,in
34327,6.0,155.0,the
34328,6.0,155.0,encounter
34329,6.0,155.0,with
34330,6.0,155.0,their
34331,6.0,155.0,Lord
34332,6.0,155.0,
34333,6.0,156.0,This
34334,6.0,156.0,too
34335,6.0,156.0,is
34336,6.0,156.0,a
34337,6.0,156.0,blessed
34338,6.0,156.0,Scripture
34339,6.0,156.0,that
34340,6.0,156.0,We
34341,6.0,156.0,revealed
34342,6.0,156.0,so
34343,6.0,156.0,follow
34344,6.0,156.0,it
34345,6.0,156.0,and
34346,6.0,156.0,be
34347,6.0,156.0,righteous
34348,6.0,156.0,that
34349,6.0,156.0,you
34350,6.0,156.0,may
34351,6.0,156.0,receive
34352,6.0,156.0,mercy
34353,6.0,156.0,
34354,6.0,157.0,Lest
34355,6.0,157.0,you
34356,6.0,157.0,say
34357,6.0,157.0,The
34358,6.0,157.0,Scripture
34359,6.0,157.0,was
34360,6.0,157.0,revealed
34361,6.0,157.0,to
34362,6.0,157.0,two
34363,6.0,157.0,parties
34364,6.0,157.0,before
34365,6.0,157.0,us
34366,6.0,157.0,and
34367,6.0,157.0,we
34368,6.0,157.0,were
34369,6.0,157.0,unaware
34370,6.0,157.0,of
34371,6.0,157.0,their
34372,6.0,157.0,teachings
34373,6.0,157.0,
34374,6.0,158.0,Or
34375,6.0,158.0,lest
34376,6.0,158.0,you
34377,6.0,158.0,say
34378,6.0,158.0,Had
34379,6.0,158.0,the
34380,6.0,158.0,Scripture
34381,6.0,158.0,been
34382,6.0,158.0,revealed
34383,6.0,158.0,to
34384,6.0,158.0,us
34385,6.0,158.0,we
34386,6.0,158.0,would
34387,6.0,158.0,have
34388,6.0,158.0,been
34389,6.0,158.0,better
34390,6.0,158.0,guided
34391,6.0,158.0,than
34392,6.0,158.0,they
34393,6.0,158.0,Clarification
34394,6.0,158.0,has
34395,6.0,158.0,come
34396,6.0,158.0,to
34397,6.0,158.0,you
34398,6.0,158.0,from
34399,6.0,158.0,your
34400,6.0,158.0,Lord
34401,6.0,158.0,and
34402,6.0,158.0,guidance
34403,6.0,158.0,and
34404,6.0,158.0,mercy
34405,6.0,158.0,Who
34406,6.0,158.0,then
34407,6.0,158.0,does
34408,6.0,158.0,greater
34409,6.0,158.0,wrong
34410,6.0,158.0,than
34411,6.0,158.0,he
34412,6.0,158.0,who
34413,6.0,158.0,gives
34414,6.0,158.0,the
34415,6.0,158.0,lie
34416,6.0,158.0,to
34417,6.0,158.0,God's
34418,6.0,158.0,messages
34419,6.0,158.0,and
34420,6.0,158.0,turns
34421,6.0,158.0,away
34422,6.0,158.0,from
34423,6.0,158.0,them
34424,6.0,158.0,We
34425,6.0,158.0,will
34426,6.0,158.0,repay
34427,6.0,158.0,those
34428,6.0,158.0,who
34429,6.0,158.0,turn
34430,6.0,158.0,away
34431,6.0,158.0,from
34432,6.0,158.0,Our
34433,6.0,158.0,messages
34434,6.0,158.0,with
34435,6.0,158.0,the
34436,6.0,158.0,worst
34437,6.0,158.0,kind
34438,6.0,158.0,of
34439,6.0,158.0,punishment
34440,6.0,158.0,because
34441,6.0,158.0,of
34442,6.0,158.0,their
34443,6.0,158.0,turning
34444,6.0,158.0,away
